,Unnamed: 0,order_item_id,product_id,customer_id,review_text,shop_id,rating,date_created,translation
19,1391,1059420,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,781a772ff2f3a99e6e3142815e0c1621c438a8b7901b126d939c21efc8cbbcc5,"Не греет, вообще.
Лицевая панель приклеена криво. Пульт работает, сенсорная панель в порядке",77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,2,2023-01-20 15:07:04.565,"Doesn't warm, at all.
The front panel is crookedly glued.The remote control works, the touch panel is in order"
20,1434,957537,30da22e417800f2286314219fb8c705121aff6b8c5bb474964ee958400585227,4ab5adccba0bbdf9a929d642fb722168033df41b14cfc07fa65f285428e93bcc,косметичка 👍.,2ab0ce7632a611e907a40710ff46da13c5ba832f5a402c6f51e15f53d6e8fa0e,5,2023-01-13 08:27:44.210,Cosmetic 👍.
21,1463,1926554,88ab300ff3f43cd0386a2cbe4d3dc43f0c077ca8179754c6b5b21945d81a7c99,98dc71ff40ae348cd9bd087afc7cf9e1894bd5983025ef7a6c81662b375ef638,zo'r,f7c2599681e9284ce1c403459e22b730e997d67d16c45c4f593108e8372029a9,5,2023-03-30 16:13:15.661,Zrmar
22,1488,954273,0447e621484bd9a364e0228e4970e02481cee4122e1715ef7c95c72ba5141882,769a1156e20e6d6eba736bd61e890315168acd0b4522723eba8e9f8514d9a179,Пришло стекло хорошая но треснутая !,8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,1,2023-01-12 18:56:30.856,The glass came good but cracked!
23,1591,2215202,88ab300ff3f43cd0386a2cbe4d3dc43f0c077ca8179754c6b5b21945d81a7c99,5a3f6015ad349f396ebc8a7f95350acab70326f97fd85dd3e5289e5c65839ed5,massajor zorr juda qulay va foydali ekan,f7c2599681e9284ce1c403459e22b730e997d67d16c45c4f593108e8372029a9,5,2023-03-29 00:40:34.890,The massigrapher zorr is very comfortable and useful
24,1624,825066,0e29452f01117b7f4eca726277c17e77f6dce85eb2c9fbe7ee4428a1ea922b19,5649e1267fbee6a2c3d1e035b7ae453f8195c13b5f721ae47eb092c93c0a2d48,Спасибо. Топ за свои деньги!,3538a1ef2e113da64249eea7bd068b585ec7ce5df73b2d1e319d8c9bf47eb314,4,2023-01-03 02:05:58.359,Thank you.Top for your money!
25,1649,3102369,6d0644fe99063e18fe24c6e40d7e1e25c863357320a8ba5bb85ad745db825bfb,c4a7997a8f639b2b6b1a21e5693789debb5dccecab31798e2ff487629c9bf33f,shunchaki olib ishlatib koʻring oʻzingiz bilasiz,1c63ed9164d61acfd1f4f3a7b6dfacbd98d1dc01e755b7b558c6af0491154a2e,4,2023-03-30 05:40:05.782,Just try to use it yourself you know
26,1697,1001687,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,810621fde3e67a9eda1f755628219e39f553dee5312d8469e22216386b5e6a7f,"Чайник очень понравился, спасибо провдавцу😍",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-16 16:25:30.852,"I really liked the kettle, thanks to the Provdavter"
27,1705,2047794,eff9763d3c15d721b1dc094772d3a9d5ef3c0fba56b15a55d900e0278d1d3ddd,428d8e5e346cf11e6cc6a2de8c494d5eb7e6fa4bd6924386866163371971c6df,обычный трикотаж,138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce,3,2023-03-16 19:55:41.511,Ordinary knitwear
28,1738,998738,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,83cdd996fe646d3fa072b7a0e2298b6385338b848d88c373dafdf7b55f9d74cd,"Хороший чайник, соответствует описанию",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-16 11:26:39.019,"Good kettle, corresponds to the description"
29,1747,1989690,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,8c8c8d14a76bb7eef3570e5d58938eadbdef83ed74be0975ca2c21d90248d79a,Прикольный ножик...,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,4,2023-02-27 12:18:41.597,Cool knife ...
30,1755,6114253,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,9cc090bff72e86e62721f2dfd38325d53de8658b7fc22cf0812281da464a8b5d,Yaxshi chiqdi,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,5,2023-05-30 09:07:34.159,Well came out
31,1834,1049735,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,da7c95b470a5375c4bc7d9d85284b8a55d0e129800ab96a313b147a2248142ba,rasmda oyoqlari bor ekan lekin menga karobkasidan temirlari chiqmadi,77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,1,2023-01-19 22:39:58.709,The picture has the legs but I did not come out of the ploblike
32,1969,955976,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,5db584d93d95cb7ee805067ecf6fa10c70b7fea983977a7bfe2799ba4f6e9e5b,"очень понравился,красивый и удобный.спасибо за быструю доставку!",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-13 17:34:30.121,"I liked it very much, beautiful and convenient. Thank you for quick delivery!"
33,1998,955109,78ab65d6b03f3eac9c31017f404e345f4a706169f83a956cfc62506310cd8fa4,9ff7fe3c73ecbd0cc6223bd892bdad072db238b435b02f68f1e3088ae1442b47,zo'r,25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-13 06:24:51.894,Zrmar
34,2054,935108,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,41ef28546c0186b8af2d018e0c73b9a7beadd0563c94da9897992e7012d635da,Лезвие заточено не очень хорошо.,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,4,2023-01-11 11:14:39.635,The blade is not very good.
35,2214,1330171,6da91e0b8b104ae5018daebe0bfd62ff7486f32be6db5ee81216bdca5be5381e,872be791ffe21bd9902400e8170544d3d8f7fff92eac7e6b997a85070867bc2b,yaxshi 👍👍👍,8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-02-06 19:36:38.207,good 👍👍👍
36,2230,1762890,fd07c8e88fa3608fadea9ffbb1ff23f65be665d43cbe378ce8293d1aa526f0d3,357be7c784ab070c3321223c1ed26db9e37bd2ca842c48b7d530e6ef0ce3b02d,"Ребёнок в восторге, мы в ауте)))",ad3b83575249b68aab9602de378314fc221ab07a9b2ab0bb4a245ec649219f45,5,2023-02-20 10:07:31.606,"The child is delighted, we are out)))"
37,2274,5061313,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,2bc1a0a5ae2ab318d421780001b37548c59087f5366612f17917ed969612d5f1,не стоит,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,1,2023-05-06 14:05:48.091,Not worth it
38,2355,2439654,c1698979b983b265490545013156924518af07faf7f25905a78a1813054860d8,5f42c2a5135d3f73cf102031e26e02c6c1c0b6f0d582e9cce9056d00ac4dcb51,Маленькие но яркие,f74efabef12ea619e30b79bddef89cffa9dda494761681ca862cff2871a85980,5,2023-04-05 07:39:47.851,Small but bright
39,2420,1224680,7498b23fb686b4544cc5d45cf6c23295ad4643df645d2c3984c125c2d4338cbc,17ff614707d3a7f61e2bcbf64cfbbbe2b561a4ae41b3c2258efef8efcc94c9d9,Узи дурасел батарейкалари доим зур булган.,03b0bd366e8184f8d871c3a7c7cc26c73c25b54ff54c64b28b10b898242cdc8a,5,2023-01-31 12:55:43.103,Uzzi Duracel was large batteries.
40,2450,8778063,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,8d335f6abd996e4ce982e2b5f8e92c59e6abf6c744a97ad77e1b33573f6a6999,"Заказала чайники 3 шт*1800 мл,* по 98 т. сум!Товар получила а дома проверили оказалось 1300 мл.Как это объясните?",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,1,2023-07-04 04:18:48.506,"I ordered teapots 3 pcs* 1800 ml,* 98 tons. Sumy! The goods received and at home it turned out to be 1300 ml. How to explain this?"
41,2474,917773,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,f40379d0da922aee89ecc71f32d930ffe63b30584c9f2d115ee5f160d3dd846e,он не очень прочный,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,3,2023-01-21 17:19:40.460,He is not very durable
42,2548,1048353,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,cd090db9045fd4590a6a50a62ff76ffa1827d3b820f70398be42d109577c5714,Без пульта спасибо 🤙🏻,77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,1,2023-01-19 20:42:14.488,Without a remote thanks 🤙🏻
43,2579,275969,a5b75129ad7965ecfd44eddc452b0f8010fd2c1d02f137b26ed5ab89105d36d1,b8d87d95ee6188bc23c02eaf2e6ebf6e96c79425266bcb74892d8f1c7a2faf61,👍,4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56,5,2023-01-17 21:22:44.113,👍
44,2624,765904,44c4dfec18e7509a9109ae4c11fb90c41202a007cbde2b782f5dfd6c1734dfcf,a8ede13d6dad36579d350e71cdc798287f796c576e86d117f80f895c175c7b03,zo'r,2ace3763af339e1b735f0b3cccd9c31a27473ae1a2d80a4e2a0b07ab220e73f9,5,2023-03-15 10:12:59.681,Zrmar
45,2663,4735186,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,b26da08e58b7cd2e38e9704efd4b1f1e9c978de90be579601bc905a724003279,zur ekan,77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,5,2023-05-01 04:49:17.626,zur ekan
46,2729,2004612,081d537e2ed16012b157bed977dc66920e7f179f85be12e238ac37cf10d8857b,eb61efb15adf3c0f837a1e4e30febf3a5bdc4438b2c47b6f108c059d15890a8c,yoqmadi👎👎,f343a80aafa11416dbea660c9adb5728982363a1db46756a4c4c86849048088b,2,2023-02-26 09:15:12.190,liked
47,2740,1882574,0447e621484bd9a364e0228e4970e02481cee4122e1715ef7c95c72ba5141882,12bd8ce22e117812ff139fb2f718d6b6179b1e31ae166b293821e80fa17b2de9,Проверяйте перед тем как забрать,8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-02-28 11:52:40.839,Check before picking up
48,2799,849609,ad216a52342da2ffb750a2fabee719f3f70a9724cc7050567d4f9a02158282de,074dc6166077725c28cf7e933c87a8914272c499e9a1f5c5da716510b879eb39,"Всё супер, спасибо за отличный продукт.",f343a80aafa11416dbea660c9adb5728982363a1db46756a4c4c86849048088b,5,2023-01-15 13:34:35.063,"Everything is super, thanks for the great product."
49,2875,1012363,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,3bc27c97fba8534b8f90d277a19c87d16e8232e9b5424915a7cb86de93a1e53e,"узюму 5+,качеству товара 2- воняет,шумит,не греет,верхняя пленка вспузырилась,верну.",77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,1,2023-01-17 09:24:19.996,"Uzemuum 5+, the quality of the goods is 2- stinks, noisy, does not warm, the upper film is fired, I will return."
50,2880,650155,6da91e0b8b104ae5018daebe0bfd62ff7486f32be6db5ee81216bdca5be5381e,7533b1d8d897abbd2f6ae7a2a9b3823327a0a4aa913924d53e5b491e75a64427,zoʻrakan,8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-01-03 05:42:23.321,Zoʻrakan
51,2893,1052534,52d6daa978e93d606571f3852a8dd7ed3fb25e4d768e6fea55542cbf7f9c0921,fb53ba6a1bec55578f0d1e9cd98abe11a8ad9584ab75b47ed45d1bd26d70079d,"звук отличный, при разговоре все слышно хорошо нет никаких посторонних шумов.",2ae7ffb0ec4d1bccf01b12233aaced6949cc5808a4a173315ee508abbbaaaa1c,5,2023-01-21 01:38:52.708,"The sound is excellent, during conversation everything is heard well, there are no extraneous noises."
52,2985,1030418,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,154e4be0d8ee05d5cfce7a77ac6ee6810541fb8c4e5ba05be13fbb9d844fe27b,фуфло редкостное))),da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,1,2023-01-22 21:44:58.886,Fuflo rare)))
53,3077,974279,cec979c0ac2c8610379cd949f1838d3e564980ac40f60ee74d8fe879f7f4ac70,102ef4ee2689ccf191bf9058207c8f8a14265cef46f479335ded2576a15052f6,"спасибо за отличный товар, очень благодарен.",bf31e6128301d31bb4014faf6b1e0f05f3ab8877cb55ce3d1ab3230d2ea8a220,5,2023-01-14 11:32:15.927,"Thanks for the excellent product, very grateful."
54,3094,686303,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,8be1ab644840ba36d7f6a28eed7ea7edb683f0ef41d64e5a6de4a2885dc82ccc,"Отличный чайник, не такой большой как на фото, но объем самое то для семьи из 4-5 человек",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-03 05:37:23.922,"An excellent teapot, not as large as in the photo, but the volume is the most for a family of 4-5 people"
55,3162,2629532,88ab300ff3f43cd0386a2cbe4d3dc43f0c077ca8179754c6b5b21945d81a7c99,1b3627e2de38d3a2007d25d602b1606b6a000ab2422b5b15b0db99dbd9d6ffbc,"массажёр супер спасибо большое 🥰🥰, единственное подскажите пожалуйста как поменять насадки?",f7c2599681e9284ce1c403459e22b730e997d67d16c45c4f593108e8372029a9,5,2023-03-17 05:31:30.945,"Massager super thank you very much 🥰🥰, the only thing tell me how to change the nozzles?"
56,3236,23958371,6da91e0b8b104ae5018daebe0bfd62ff7486f32be6db5ee81216bdca5be5381e,810979462a596ca9638a4076515a5d6a76b7a59985929c3df04958af629cff56,Ajoyib,8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-11-20 13:46:06.835,Gorgeous
57,3291,1000731,0953c3730a2f3dc4f0401cca732b8f292356bf4aa8691407b5e54245225724a6,531d7b8aa050bf9ec5228cb548c773ac710e99c148a4eae39534410f1a67e572,"Yaxshi o‘yinchoq ekan, farzandlarimga yoqdi, narxi menga yoqdi",03b0bd366e8184f8d871c3a7c7cc26c73c25b54ff54c64b28b10b898242cdc8a,5,2023-01-19 17:50:47.789,"It was a good toy, I liked my children, I liked the price"
58,3298,1752645,064c3a83ffbbdad1656d20ab3a5a64894ab327c67b9887f00deeaa06bfe5b9cd,c17aa7d795b2e32e531649c0e66eadaaaccd8a114f3299c66c9b9cc0a8a2a2bb,ичида киска туташув булиб йокимсиз хидлар чикяпти 2 дона олдим 1 таси яхши 2 чиси дефект техподдержкага смс килсам кетиринг тузатиб берамиз деди этишга вакт юк тех хизматни УЗИ келиб олиб кетсин,77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,1,2023-02-20 10:26:20.445,"In short, the shortcut or without shorts are crushed 2 pieces 2 OK good 2 Text to the load of time to Tex Service continue"
59,3317,1511397,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,2febb36c7181fde2355454691662b0cc0ea3189dcd5df8c5767c166da04d0fd7,Классный прикольный ножик,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,5,2023-03-22 07:53:27.823,Cool cool knife
60,3391,444875,26a327c1e7ede65ae1ff825c64456c36d59989ca46d8a715a3a727b3e574281d,aa2f8fd8e68c42ecdee5e48e85914e4b8bff2a600c6901c3f1024f626c41fc55,"всё хорошо работает, как на фото👍👍👍",8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-01-02 08:59:55.296,"Everything works well, as in the photo 11"
61,3577,4324141,420d2f5759ade2edefd05c669a3a40a0559639ffc2028b069670f66407a9d0a1,ebaff24ba51b6ccc721adc3fc700344119811b25453983ab05ea3cc79ce0200f,"Спасибо большое доставлен хорошо упакован очень хорошо, дети в восторге",ad3b83575249b68aab9602de378314fc221ab07a9b2ab0bb4a245ec649219f45,5,2023-04-22 11:49:46.690,"Thank you very well packed very well, the children are delighted"
62,3650,4853922,f62f6e59d3aaf7711b69cd0b44889acf49d1dc5db5060aa6b6af346aa78f06ca,8887bf14cb63374a958c1ccdd7ca02010584d44097d3a64a79e2d319754bd297,"Хороший продукт,цена замечательная.  Спасибо",fe7c8b93142029fafe356ee9b2dd09766e6f266141c0c1340b262fc633c16e10,5,2023-05-02 12:59:53.072,"Good product, the price is wonderful.Thank you"
63,3759,879412,78ab65d6b03f3eac9c31017f404e345f4a706169f83a956cfc62506310cd8fa4,9354ef1ba86172ded7f67cc54da7fc68d4df49a6ad1299b106c1df93105dbdb4,Juda ham yoqdi. Sifatli mahsulot.,25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-06 18:24:26.598,Very nice.Quality product.
64,3794,2691977,2b061722dc6f8afa74e833440ec5862febe5990a676a67000cb38f69a412f52f,60fe3b5f6c96663eeedd4628e4c1e583baff7c9f50dcc9707d16560ed70fe471,все клёво 👍,da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b,5,2023-03-16 10:16:29.447,All cool #
65,4037,637702,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,48edac0718a29c1157a2e5f12944c2b7205e6b7be4d80cb5b731255a756f8df4,"Прекрасный чайник, на вид - как на фото, крышка сидит плотно, ситечко фильтрует.",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-17 11:23:22.165,"A beautiful kettle, in appearance - as in the photo, the lid sits tightly, the strainer filters."
66,4182,870803,abec6bbe560b6b4fc5acb8e02ed6b899303b358fd017dac77fe16533e77d5ab4,d24d1d15c3700add2c6e857aa79b9f5bf327a9e4686f84e6e1414c482a451c2b,"очень хорошие наушники советую, за свою цену это просто супер",bba58959c32abe688d9cb5222b97de973002a67c412d6a8c8d2a79ac692f32b7,5,2023-01-08 16:02:44.856,"I advise very good headphones, for its price it is just super"
67,4206,739225,c6b3254f69be21cc077086e2765c9f3f6a62de9a184bf9a79fbf1a64ec39f22b,78be061d94927683cc556ce710b4541f1beacdba044579b35b096a0b638f5848,"швабра хорошая, стоит своих денег",25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-02 00:35:40.900,"Swabbra is good, costs your money"
68,4242,1032086,0e8701b5490b51a6d94aa26228aa128adb3da462a92cd8b88ecfe5882112e72b,63690069be3e78d11246cc02b21dc9c3cc26007b6f6f8b640be9b8b8a461940d,"Покупал неделю назад. Звонки двусторонние, мониторинг и другие функции все работают. Спасибо!",b9dafef03fc90f65d4f9efd71ce73bb7a024381eea09b5f909a977bd0d8d1fa4,5,2023-01-26 13:50:52.645,"I bought a week ago.The calls are bilateral, monitoring and other functions all work.Thank you!"
69,4290,780581,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,85e00e69fdcdb237b58ed991de9dede367e41736971f0b5c5efb29866949fcd6,Удобный и практичный чайник,25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,2023-01-25 10:47:37.376,Comfortable and practical kettle
70,4473,787891,6da91e0b8b104ae5018daebe0bfd62ff7486f32be6db5ee81216bdca5be5381e,212a65d2c6b74eae3822281bc54f61d6ef8edaa90f05a7a5c3a60dcc77cc9da6,"Фонарик хороший, светит ярко.
Описанию соответствует.
Спасибо!",8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,5,2023-01-01 23:13:53.183,"The flashlight is good, shines brightly.
The description corresponds.
Thank you!"
