,product_id,purchase_price_x,id,cause,comment,order_item_id,customer_id,rating,sentiment,positive,negative,neutral
35,68508725964d5c68676d731a0fa2e6f3550eec97b1ed89a0e60f5cf729f80a30,93198.1981981982,69879,WRONG_SIZE,размер большой,823543,5cff06c18097d575b64eeda80c288af19c897bc75721fa23af8cce597a992fe1,3.7735849056603774,0.2469735849056604,0.30383962264150943,-0.056866037735849057,0.0
36,68508725964d5c68676d731a0fa2e6f3550eec97b1ed89a0e60f5cf729f80a30,93198.1981981982,69880,WRONG_SIZE,размер большой,823545,5cff06c18097d575b64eeda80c288af19c897bc75721fa23af8cce597a992fe1,3.7735849056603774,0.2469735849056604,0.30383962264150943,-0.056866037735849057,0.0
37,c87587a4f6dd84df4b1a1100a0899543b8ee533fd3f2e39d778411ee0c2f6710,150833.33333333334,69881,WRONG_SIZE,размер большой,823541,5cff06c18097d575b64eeda80c288af19c897bc75721fa23af8cce597a992fe1,5.0,0.5719,0.5719,0.0,0.0
38,bec31934771cc412a6481a399ed922e917010fc0b41a4111fa44e82519ad84cb,65000.0,69882,WRONG_SIZE,5,807895,d260847bf6e02cecea0d7bdff353f06a81c820535214f6d038065bc5048aa8c8,,,,,
39,fe1b68bc38513a13b48e11c9ef0e0d959438739d55cc5ef1d8826bad60494cb3,176000.0,69883,WRONG_SIZE,5,807894,d260847bf6e02cecea0d7bdff353f06a81c820535214f6d038065bc5048aa8c8,,,,,
40,c814748a4fd51704c4eb9cd39eed9bc71f079a365d6dfe29592ca2f3219b9647,274000.0,69884,WRONG_SIZE,"5
",807891,d260847bf6e02cecea0d7bdff353f06a81c820535214f6d038065bc5048aa8c8,5.0,0.4178,0.4178,0.0,0.0
41,66379552d3a4c606c5eb74f266a2ae092103f56edc9bfb71ee34addd99207973,82263.88888888889,69890,DEFECTED,отказ срок хранение прошло но продавец согласен на возврат ,433538,325e8e1605682e317fb88de8000dcad5f66e385e5dcff651fb9739c7518181f6,3.6842105263157894,0.3239087719298246,0.36705087719298246,-0.04314210526315789,0.0
42,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,60870.53571428572,69891,WRONG_ITEM,не тот товар,823560,6686b61baee8c6c3905d54cb2af760c9d88b6573647b45e5fe7997d0c1a4314b,4.264,0.36241813333333334,0.390084,-0.027665866666666667,0.0
43,b67059c347a967a030de27cc937f0b190c36c80a0d2d0f60590d474f541b0b6c,95000.0,69899,WRONG_SIZE,размер ,828511,12a097e51b0a72326e2e0c50feee67ef63e39e282d9b33591d8ceeb7877bda97,,,,,
44,39f710462b13da98fa12a1fb8b1e7b1b9abbf801a9d9894b7105305eaa8afd3e,1828000.0,69908,DEFECTED,тел перезагружает сам по себя,756380,debdd7b5b473781d007b2ebc395f70f59832d2040588b5b509da7126655f3230,4.142857142857143,0.3128,0.3128,0.0,0.0
45,6d0644fe99063e18fe24c6e40d7e1e25c863357320a8ba5bb85ad745db825bfb,180416.66666666666,69910,DEFECTED,не работает ,778994,9ba6443e0b5804a0734daec59e61ae1c0639565a87ccb59ceca655422be851ac,4.153846153846154,0.23673461538461538,0.2754346153846154,-0.0387,0.0
46,109a216429eacd905ec600dc89f4ed8c7a6d4e7762119247dad8ee6a248094be,184500.0,69912,DEFECTED,бракованный,765838,0da927305d446a1d8036accf250120ed902e3f5bef1aa578e2305dd4b34f8103,4.5,0.28720833333333334,0.3311,-0.04389166666666666,0.0
47,5c72afe7cdeabb4851c89c539fe596e38ee23901af01c814496b967a67129dd6,125000.0,69918,DEFECTED,"бракован, не сушит ногти",818467,a134652ec355a1098746b0a9cd30c45c58bb08ce6fb81bb8dd1814a47c46b0f3,3.9285714285714284,0.2812571428571428,0.36319999999999997,-0.08194285714285714,0.0
48,a5b75129ad7965ecfd44eddc452b0f8010fd2c1d02f137b26ed5ab89105d36d1,10000.0,69926,WRONG_ITEM,пришёл другой товар,822793,0415fd084b38b6fdddaf153732916bf7dbabdb1d68daa5d64f791cb2e2828107,4.833333333333333,0.36378333333333335,0.36378333333333335,0.0,0.0
49,d34b89d8fb05d8509dbbfdb3f6a485ed718eb677737417ceede8a1a96f61b6ad,28636.363636363636,69957,DEFECTED,НЕ РАБОТАЕТ,815694,2adb0986f091edb14bfd307d50f137031fe199c76e1dda2760b7d9981933a17d,4.605514316012726,0.3824503711558855,0.40051378579003183,-0.01806341463414634,0.0
50,906ba46dd98733ed21bb77ba89d08a022a14a08f774c91b25ae1b3917a3828be,36000.0,69958,WRONG_SIZE,Размер не подошёл ,743063,adbe179f5f828bbe1d18c8aee5514ff054287c4061b928858fc0bc19eae4988c,5.0,0.5337,0.5337,0.0,0.0
51,d0d9bad11fa6fedcf5c699055137a36f4c4c81d722b5fd5ba34e0aa4f6d40ca5,26994.95586380832,69971,WRONG_SIZE,не подошел размер,676619,f40010306dcda5b2fa15f8bb5761eea473233931eaede9fe5c0d8530ee9de98e,4.0015432098765435,0.2988817901234568,0.33154320987654323,-0.03266141975308642,0.0
52,eff9763d3c15d721b1dc094772d3a9d5ef3c0fba56b15a55d900e0278d1d3ddd,53566.666666666664,69990,WRONG_SIZE,не подошло ,823044,3fcdaba9245568bbbe842d537fb36ebe6431c7a71320d52f1b9594240f4f607f,3.4814814814814814,0.2010074074074074,0.2355962962962963,-0.034588888888888884,0.0
53,6e06d170bc917d2beaadde2baf930665f8e61f77ae3bdcf1dba433c1fce14560,80500.0,69992,WRONG_ITEM,не тот хотели,815016,8e55366f705a2592fa2470ba6b464d11994f7ab9ed1d100ca5b8c5a1472af0a9,3.0,-0.27115,0.0,-0.27115,0.0
54,105db490d0b9036c289540eca6db4076e9f8f75614096465bd12d237ac1a4ba4,87052.63157894737,69994,WRONG_SIZE,1,820053,c6f90f1c0b521b4f50783de3235892af6df2237169352ce1d20fedb6374066c0,4.708333333333333,0.37965,0.38392916666666665,-0.004279166666666666,0.0
55,50e8fe8bbfca88eb5f8bde156d4fb205789e3e3d4dc2483d713ce56c3f4530e9,61000.0,70000,WRONG_ITEM,Не тот товар,829928,4c1003129990129b13a4fb67574f520e60a3737ccdb3b243773d0fc2ce1b92c3,,,,,
56,073f34a5aeb47833a46fb059ea85d390c0bf001cf7f3fc54c63465a9f6ec314c,246000.0,70001,PHOTO_MISMATCH,совсем не то,761154,68f0d388181ff815c57589a10300199a6a498054749e8c189c1db4e51dc1fcf3,,,,,
57,41b334be18be9f3a6a93612cc695c3977be45636562c6fb7e188e854418876e0,206000.0,70002,PHOTO_MISMATCH,не то,761155,68f0d388181ff815c57589a10300199a6a498054749e8c189c1db4e51dc1fcf3,,,,,
58,e43f4b0fb20ba967badc7bc711a288b603512364dda68d665f04cbaffcfac933,294200.0,70003,DEFECTED,на экране белая линия ,828401,62efa8315957d947eabd10f4396920c28e73547e4bf3e7d284a0c513a9b734e1,2.8636363636363638,0.12189090909090909,0.18059090909090908,-0.058699999999999995,0.0
59,86f88046976a765ea567d4cb72a514bced84b9fba4f858cff1bdfeec12337dcb,11913.04347826087,70004,PHOTO_MISMATCH,фотография не сотвествует товара,825355,81aaa384613185b2c16a24d3324bed7ce8617d30714253422618af4e481e9de8,2.1702127659574466,0.07893191489361702,0.12040496453900709,-0.041473049645390066,0.0
60,105db490d0b9036c289540eca6db4076e9f8f75614096465bd12d237ac1a4ba4,87052.63157894737,70007,WRONG_SIZE,.,815947,d098618f6e48970338a4ecaf97548c7369cf2a266c5f7d581aa20b0cda0fe8e6,4.708333333333333,0.37965,0.38392916666666665,-0.004279166666666666,0.0
61,dce1ec7390c1736e06fba2e2014d8b5130648bfd292aafc97623bd1b74c5cb36,6666.666666666667,70013,DEFECTED,брак ,806121,72b0f5afa74970616112b99874cd1bdd2cb8d5492a513eb3999ef74407b9c39e,,,,,
62,081d537e2ed16012b157bed977dc66920e7f179f85be12e238ac37cf10d8857b,140428.57142857142,70035,DEFECTED,стеклышко в браке ,730249,cf946c450544b981f041969fec55191c294681e6de538536efe005596d793004,3.409090909090909,0.216725,0.2986159090909091,-0.0818909090909091,0.0
63,4f31535342f74a04e99ce5f94bfc48141e51d26844ccc518c5016dc4eccc7adc,20000.0,70042,WRONG_SIZE,RAZMER,710931,a8d111089d1b599c5b883fd17e41693acf96d7f22a3dd9efc9da9e24f0225c32,5.0,0.50255,0.50255,0.0,0.0
64,679a481c177154c57cc4565be660e5c0b4508d3aed0bd8408f4d0dcf22fb20d9,28500.0,70060,BAD_QUALITY,не то,826620,5a9b68ad8cf5063dff85a908bd79ce6458dada36c016bd7435a7f97bef3a05e6,,,,,
65,35e16668e16c30b8886b9a7153e19a2ffc106ad36f1cd290626b8dbd3f78ce45,22428.571428571428,70070,DEFECTED,1,826142,7668f3ca493eb27c9f31db5ca1290771ba66caed6e2da4258160d2e9e24c1b02,3.6666666666666665,-0.19274999999999998,0.0,-0.19274999999999998,0.0
66,928451db05f6dfc07478404e5b74560d7ed334d1bb5ccad44edab50c1416c8f5,230000.0,70104,DEFECTED,не работает,828265,80d30f874861a79517c593e4252eb730dd3c5ac49fb4a6df4ce5671ae4b79bdb,1.0,0.0,0.0,0.0,0.0
67,420d2f5759ade2edefd05c669a3a40a0559639ffc2028b069670f66407a9d0a1,90700.0,70106,DEFECTED,не заряжается и не работает,821804,b44dfed43ff103a095fa0bdf034d20418830452904c4500e6b825b3d79cb859f,4.269230769230769,0.35137115384615386,0.3649346153846154,-0.01356346153846154,0.0
68,52d6daa978e93d606571f3852a8dd7ed3fb25e4d768e6fea55542cbf7f9c0921,59333.333333333336,70112,DEFECTED,не работает ,822405,f0e1c9f515d16ffbf2f4e61242eed429128132abc253577a7e364e4f6f84adff,3.0,0.1300125,0.20761875000000002,-0.07760625,0.0
69,0447e621484bd9a364e0228e4970e02481cee4122e1715ef7c95c72ba5141882,13793.103448275862,70117,DEFECTED,Оказался сломанный,783453,71845850351421e5a3ec14433428bccbd9e045583de134605701205aafc461b1,3.324675324675325,0.1499025974025974,0.23202337662337663,-0.08212077922077923,0.0
70,30da22e417800f2286314219fb8c705121aff6b8c5bb474964ee958400585227,24333.333333333332,70122,WRONG_ITEM,1,823127,a6fd5bb1bad4b3a2c1213c8ab2707e0825e17fe8f8d3788d79cf8b0a9920af7e,4.916666666666667,0.46884166666666666,0.46884166666666666,0.0,0.0
71,30da22e417800f2286314219fb8c705121aff6b8c5bb474964ee958400585227,24333.333333333332,70123,WRONG_ITEM,1,823128,a6fd5bb1bad4b3a2c1213c8ab2707e0825e17fe8f8d3788d79cf8b0a9920af7e,4.916666666666667,0.46884166666666666,0.46884166666666666,0.0,0.0
72,83919e69fdb33a91fdc571f557ce4e2a47b7a9abfcb6593917848417e3e0f7c9,44000.0,70124,WRONG_ITEM,неверный цвет,624717,e5524be13968d17c1a92194041b1031bcb2d02c811d8fa879b219a950216a358,,,,,
73,56c8e31035601315a80f05b57eeec080e5b95ffec210f715aedc39c962251d08,32000.0,70125,WRONG_ITEM,не тот цвет,624716,e5524be13968d17c1a92194041b1031bcb2d02c811d8fa879b219a950216a358,,,,,
74,f3daad81298c1983cdc886ef042213345bfcb56ae2f2ee2aa20a93cce0f24ac6,60870.53571428572,70132,WRONG_ITEM,"Пришёл не тот товар. заказывал подставку, а пришёл какой то другой чайник",809816,37f6c526e4377aa48aed2cad3f37746fc1fc6fa9ec09fad40077e6dfae224ad0,4.264,0.36241813333333334,0.390084,-0.027665866666666667,0.0
75,bfdefa1134306c5b1eea3e466ee83f21a1ce44c98c4a0caec8f83e11ab9178b5,155000.0,70175,DEFECTED,Не работает,808069,708623741993689f2cda32abe9420fa78931e06321337fcad808f81178e39f3a,,,,,
76,298083a94da023cad291b57470558ebb17e01278fbc071ba4bc9a3d6fa906caa,60500.0,70184,BAD_QUALITY,использованная и была мокрой,779212,7f25d5aae2ab8c396a096059c2f260f03c5e19a5585f9700c02e4e05a74cacc5,3.8363636363636364,0.36361272727272725,0.39648545454545453,-0.032872727272727276,0.0
77,1b9686507e7ccd112f101e4baed5621c77dafb8a481382323add2b7625caaeb6,24818.18181818182,70186,WRONG_SIZE,маленький размер,817245,195ac1f5caf4f4443c472e32b9e947898870ced131de93dd85663c6d77797260,4.777777777777778,0.44632083333333333,0.46056388888888894,-0.014243055555555557,0.0
78,245c44d740072b1fca39155c17e015951e3f07c36bb825fde6a0fed6ef73180d,49000.0,70193,WRONG_SIZE,размер,831043,5cfbbf55908df9301aef35f49ea98cba03ee482d77fea53ae29fc46dd73134e9,5.0,0.5994,0.5994,0.0,0.0
79,ae887a7b9e11bfa7d9e861003bf149f162ad73abaa84d98c739c8f2d6f5c7af6,234666.66666666666,70194,WRONG_SIZE,размер,831047,5cfbbf55908df9301aef35f49ea98cba03ee482d77fea53ae29fc46dd73134e9,3.0,0.1027,0.1027,0.0,0.0
80,0447e621484bd9a364e0228e4970e02481cee4122e1715ef7c95c72ba5141882,13793.103448275862,70211,DEFECTED,стекло сломано,821018,37b73510175057c633ebe4beb0a34917fa2a0696432db43a4eeb2c3ff83a4c3b,3.324675324675325,0.1499025974025974,0.23202337662337663,-0.08212077922077923,0.0
81,7f78ba8f658c5f759129bf1d90fecaa8a6b767a929bfbd451160e53e55bfb340,180500.0,70223,PHOTO_MISMATCH,на фото указана другая модель ,821607,7ae885c12041887f25420600c98be8e30387f18e6b24a1e4d1027f3461fc567f,3.5714285714285716,0.30439285714285713,0.34087142857142855,-0.03647857142857142,0.0
82,b98e26cc392fe41c8d471a679f18d699d555b633c189c2310ca0229a9285f367,45000.0,70243,DEFECTED,мышка не работает,827672,89a5c4fea43a42e77293d56077325d3b302e72268571a286c6e41e95af341b8c,4.0,0.457575,0.457575,0.0,0.0
83,573f779157077d26f7cb3bf2307129bd69dfe57892153b85801f5c841f384bd6,63800.0,70260,WRONG_ITEM,заказывали беспроводную ,827864,e2b2ad87d9b351a01ca992b656e58210cc052e8e09d2e81117ccb5922421ba59,,,,,
84,3dd993106edced7f9113b7c1ded0ca6c663988781f37857781d94c450640e406,206500.0,70261,WRONG_SIZE,маленькая,831919,7d8fa44503c0b863e4cfc7d0afb47bf3f2673a5ee91190b58c1ffe5abfb3edbc,,,,,
85,276680a8582d887e54ead1e6e28648639721d46659eafe7b383904499f82b95e,34500.0,70308,WRONG_SIZE,ПРИШЕЛ ДЕТСКИЙ НАБОР,821573,cc05837a10fb2e2c2246153fc07662027238c25ecb3b574ed4af950d9cc89768,,,,,
86,095e6a0d83b2821f4273981b2e1bd4d3cbec5e0a6a1609af4ecc27455c722d35,30250.0,70309,DEFECTED,не работают ,827707,c230d0219f4055ea6c4b30a94b1706afe33c2ced48e6fe0aca821fca103cd9aa,3.0,0.07001764705882353,0.1787235294117647,-0.10870588235294118,0.0
87,f90780d63c5dad54349bc10bcc063f9e1e33e75394e9fb9292883d8c9bef4156,153900.0,70311,WRONG_SIZE,не подошел,821806,082e8bd51b42e001973afaa3662e172b38b0b2590159db43295f3f09d0d55139,4.6,0.43674,0.43674,0.0,0.0
88,cdc78a8744b8e59a3ee49777ef2b7977792a6ae385f81a7ff83b059a61a97b10,23000.0,70318,WRONG_SIZE,размер маленький ,758308,825ef25c29f85165e1785c92961eff75ba621f21ff2a2a4ff4fbc9d3c0b2b10e,,,,,
89,fd07c8e88fa3608fadea9ffbb1ff23f65be665d43cbe378ce8293d1aa526f0d3,43875.0,70347,DEFECTED,не работает ,815817,23ec92b40285ff5534351ae17994ac47ca004bf252a3e8429617131580b95f50,4.142857142857143,0.43614693877551025,0.45281428571428567,-0.01666734693877551,0.0
90,8b90b32da49bc821a83110a614d050db4e745c0c5febfd7a2bbb73e6bc647ead,660666.6666666666,70370,WRONG_SIZE,мал размер не подошёл ,631765,24047bc227be77260799badeef107aa41ca5ee94cd5d7fcd3090e5b2b6f57ea7,5.0,0.0,0.0,0.0,0.0
91,dd3b9b333994b9ad29ebb9b920560e77129c844e96053bca2f41fd8ff3a81ca8,82197.8021978022,70392,DEFECTED,не подключается к телефону,822461,eae46e80b42a79e49853d45209c5490c187aac053f41479012b4203146df6bd2,3.0977443609022557,0.21210375939849624,0.2584323308270676,-0.04632857142857143,0.0
92,219daa76acba38edd83a42b3724b225856a425c926c797ce37ae30592181730c,160000.0,70399,WRONG_SIZE,маленткие,831362,0bd144fba0cbf50cf541edc582073744c258455c52ecf0ee50511a251f3c672b,,,,,
93,6635d8f21c878fb19202aead1a109834c83040bd8ecbd2f4e0af7e6616f28c61,122000.0,70400,WRONG_SIZE,размер не подошёл,818979,92ee15739b6e010c78f08389615eb4abc3553293282572ce825c6dee028cc44b,5.0,0.1265,0.1265,0.0,0.0
94,6635d8f21c878fb19202aead1a109834c83040bd8ecbd2f4e0af7e6616f28c61,122000.0,70401,WRONG_SIZE,размер не подошёл,818980,92ee15739b6e010c78f08389615eb4abc3553293282572ce825c6dee028cc44b,5.0,0.1265,0.1265,0.0,0.0
95,298083a94da023cad291b57470558ebb17e01278fbc071ba4bc9a3d6fa906caa,60500.0,70414,DEFECTED,брак ,798018,6cab728732d18c41d544c3780d26b3979ccb6e6a537a078c5cbfc87845ee4f6b,3.8363636363636364,0.36361272727272725,0.39648545454545453,-0.032872727272727276,0.0
96,0e29452f01117b7f4eca726277c17e77f6dce85eb2c9fbe7ee4428a1ea922b19,150000.0,70493,DEFECTED,сломыннй ,828831,b02627818bb52a72032661ea366d22953b69ea054794f0b67205c6c4c2169c82,3.090909090909091,0.09377272727272726,0.1542090909090909,-0.06043636363636364,0.0
97,7b805c64f6e0e9659d24a19e7312eae3ae2aa2bb6d8f1ea46c84406afd488451,383000.0,70515,DEFECTED,в разъеме для батареек не хватает +-,802208,402ec783abe582760c38c2a474bc107d2c85e1474ebf2cd0464679d5201c2f25,,,,,
